,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
198208,3.22,6.34,10.6,-0.54,6.36,7.48,4.96,6.15,6.93,2.99,8.79,8.16,5.65,4.31,9.08,13.86,18.42,1.45,4.75,9.51,6.68,5.99,5.91,8.11,7.32,4.06,6.17,6.75,7.81,3.97
198209,7.79,5.44,5.44,3.73,7.09,3.41,8.02,5.52,3.51,4.85,1.14,-0.44,0,1.16,1.98,4.74,3.24,-4.64,-6.1,1.97,4.81,8.27,4.31,1.53,0.51,2.02,7.19,2.14,5.17,3.64
198210,10.24,6.98,13.5,18.65,11.86,12.39,9.9,15.47,12.62,11.34,14.54,7.8,9.51,18.34,14.33,12.34,13.07,10.41,8.26,6.18,12.91,19.16,17.82,16.51,14.52,12.64,14.19,10.4,12.48,12.58
198211,8.45,8.29,5.02,13.5,8.64,11.23,13.18,14.9,7.22,9.96,17.89,4.69,8.76,11.1,11.92,9.35,4.22,-11.44,-5.83,1.87,14.1,16.25,13.4,8.95,13.63,10.51,12.06,9.67,9.18,8.55
198212,2.96,-3.2,0.78,-0.55,3.84,2.91,0.72,4.07,1.67,2.63,3.82,2.54,3.98,3.39,5.68,-2.92,5.57,3.85,-1.6,2.74,-0.3,4.8,4.31,0.51,1.03,2.25,2.58,2.39,-0.19,2.62
198301,6.7,11.33,0.89,14.04,4.4,10.84,9.11,12.3,10.1,7.01,8.46,12.52,9.71,8.78,7.88,7.54,45.81,27.18,16.19,4,17.36,13.96,15.6,5.02,7.09,11.91,5.47,10.07,5.1,15.11
198302,5.86,8.48,4.23,6.47,8.53,7.9,8.9,8.43,7.14,8.57,6.93,6.26,2.87,5.72,6.46,11.62,-5.16,-8.26,-5.96,2.41,2.64,7.83,9.59,7.23,8.12,7.16,9.62,9.65,4.84,5.15
198303,4.7,11.92,4.2,6.61,7,6.1,7.52,6.09,2.34,10.29,6.93,5.25,2.82,0.56,4.01,3.94,2.81,0.02,2.77,0.71,3.8,4.22,2.31,7.36,3.97,6.98,11.64,3.28,7.11,6.22
198304,5.21,18,6.44,9.25,7.56,6.78,9.54,8.62,7.97,8.25,7.92,5.15,5.08,3.37,12.95,7.17,10.14,3.35,8.53,4.37,4.51,8.16,6.65,7.65,5.63,7.77,10.93,10.94,9.92,8.54
198305,5.02,2.69,-0.33,10.78,7.24,7.1,5.37,8.12,6.04,7.39,9.56,10.61,9.68,9.43,7.24,8.34,17.51,16.67,16.78,4,8.74,8.48,13.17,7.39,8.74,11.19,7.34,8.87,4.96,11.56
198306,3.81,1.87,-1.44,5.32,5.05,5.42,7.76,5.73,3.36,12.37,3.55,1.21,5.41,8.68,6.66,5.66,-3.46,34.05,4.14,-0.14,3.02,5.86,5.8,3.7,7.94,7.57,7.1,9.27,1.4,7.04
198307,-0.82,1.71,3.01,-3.96,-2.05,-2.49,-1.21,-7.12,-0.07,-1.01,-3.11,-0.35,0.02,-4.6,-4.24,-2,-1.32,-0.62,1.51,1.8,-5.56,-5.85,-5.51,1.06,-2.6,-2.15,-1.22,-1.3,-0.58,-0.19
198308,-2.26,1.65,1.2,-4.56,-4.12,-4.39,-3.84,-4.42,0.1,-2.17,-5.88,-0.5,-3.56,-7.19,-2.9,-4.17,-4.69,-6.94,-1.66,2.05,-5.57,-4.52,-5.43,-2.63,-4.81,-4.61,-3.77,-5.86,-0.96,-5.1
198309,3,3.78,3.47,-3.21,2.77,1.65,-0.8,-2.45,0.78,4.67,0.82,0.59,1.51,-0.1,2.69,0.84,-8.03,2.3,-3.39,3.87,-1.35,-1.19,-1.18,2.42,-1.28,0.81,2.63,0.76,3.2,-1.8
198310,-1.68,-5.78,0.47,-6.89,-4.64,-5.16,-5.96,-10.89,-3.73,-3.52,-5.35,-5.44,-5.93,-8.59,-4.2,-6.24,-11.94,-9.76,-6.49,1.95,-7.95,-9.19,-10.9,-1.48,-1.41,-4.08,-4.39,-8.4,-2.08,-6.58
198311,2.64,1.63,-0.67,3.29,3.96,5.14,5.19,0.69,4.41,6.51,4.95,7.69,3.03,3.19,5.51,8.12,5.16,3.4,-4.29,0.55,3.11,4.23,5.39,6.86,4.59,0.82,5.01,4.72,2.83,1.08
198312,0.03,-1.36,4.96,0.67,-1.46,-0.78,-4.53,-5.93,-1.04,0.19,-1.21,1.91,-1.19,-2.28,-0.42,-1.51,-4.54,-5.22,-3.77,-2.35,-1.32,-3.78,-3.76,-0.8,-1.83,-1.18,-4.14,-5.27,0.43,-2.88
198401,4.34,-2.17,2.81,2.87,0.45,-1.64,-0.8,-1.87,0.36,-1.09,0.59,-0.79,2.14,-1.04,-3.47,0.67,-0.27,-3.68,6.47,2.29,0.09,-1.81,-1.6,0.5,2,-1.03,-3.01,-2.58,1.49,-0.72
198402,-2.36,-4.82,-7.59,-6.8,-5.1,-6.88,-4.89,-5.75,-8.04,-6.63,-6.4,-5.18,-7.1,-7.25,-5.93,-6.29,6.43,-0.73,-2.05,-1.9,-7.78,-8.27,-9.05,-6.04,-8.74,-6.34,-4.88,-7.92,-3.72,-5.3
198403,2.79,-1.96,2.11,1.54,-0.18,1.83,0.9,0.32,4.41,1.23,1.92,1.92,2.33,-0.29,1.12,-2.89,-0.29,3.12,1.5,0.01,-2.15,0.43,-0.35,4.81,-0.72,-0.02,1.74,0.64,1.12,-1.08
198404,-0.46,-3.38,0.4,-0.22,-0.55,-1.08,-2.01,-1.06,-0.75,-1.98,-2.37,-0.86,-1.77,1.31,-1.52,-1.35,-8.09,-3.08,-2.22,-1.06,-1.56,-3.98,-2.26,1.2,-4.43,-3.26,-1.81,-2.01,-1.09,-3.17
198405,-2.38,-5.48,-2.6,-5.62,-2.32,-4.5,-3.43,-7.35,-5.48,-5.67,-6.79,-6.78,-4.54,-7.75,-7.3,-4.95,-2.78,-2.83,-4.07,0.98,-4.16,-5.81,-5.97,-5.86,-5.37,-4.59,-3.2,-4.46,-5.38,-5.4
198406,1.13,-0.82,4.44,4.43,4.54,3.51,1.5,2.76,1.41,1.28,1.58,-0.24,0.16,5.72,1.57,6.1,-6.32,-1.77,-3.82,0.94,3.11,3.58,1.62,3.15,1.64,0.41,5.57,4.86,1.76,-0.11
198407,-4.2,-2.7,2.21,-3.46,-2.11,-4.85,-4.42,-5.39,-1.49,-6.65,-2.98,-7.2,-4.27,-5.74,-2.3,0.25,-12.87,-4.54,-10.26,-0.44,-3.03,-6.86,-7.25,-1.2,-3.57,-5.15,-0.24,-6.29,-2.03,-6.02
198408,5.79,2.8,7.14,7.82,8.91,8.38,8.45,13.5,11.74,7.75,9.65,12.28,9.71,12.12,11.3,10.66,8.41,12.71,5.73,6.92,6.97,10.89,11.62,10.91,8.3,11.23,8.68,9.08,6.5,5.51
198409,2.27,4.98,2.28,1.08,1.07,0.45,0.14,-2.71,-0.59,-2.54,1.66,-1.22,-1.11,-0.63,-0.6,-2.14,-2.17,1.89,-0.83,4.18,-0.35,-1.57,-3.67,-0.19,1.1,-1.42,2.01,-2.97,2.67,0.09
198410,-1.06,4.91,1.73,-3.17,-0.32,-1.59,-4.93,-2.06,-0.15,1.71,-0.81,-1.9,-3.34,-3.62,-1.14,2.42,-7.94,-6.8,-10.09,3.25,-2.46,-3.09,-4.46,0.05,1.28,-3.66,-0.98,-4.57,0.78,-2.81
198411,-2.61,3.54,-3.19,-4.13,1.59,-0.59,-2.29,-5.13,-1.71,-2.95,-2.18,-3.96,-5.62,-2.56,-2.8,-5.5,-6.1,-2.01,-5.73,2.89,-2.65,-4.66,-5.66,-3.01,-4.47,-3.05,-3.76,-5.34,0.07,-5.9
198412,1.42,4.14,2.94,-2.68,3.83,2.37,-1.29,0.07,0.91,4.53,1.61,-1.26,-0.22,1.46,3.24,0.79,-7.49,-3.06,-1.62,2.09,5.28,0.33,-0.16,1.42,1.77,-0.26,0.37,-2.63,2.25,0.62
198501,7,4.03,-1.41,9.04,11.57,12.15,10.1,17.36,10.77,12.11,12.64,14.85,14.4,13.11,14.29,9.86,4.49,10.66,3.93,4.41,15.57,17.06,17.92,9.73,12.75,11.96,12.43,11.95,10.79,14.95
198502,3.33,4.98,3.65,6.42,1.6,3.68,3.69,8,2.26,6.25,3.9,0.48,3.85,5.07,1.46,5.95,-0.18,-3.16,7.23,1.27,7.53,7.02,4.56,2.83,5.65,4.15,5.79,4.64,2.83,8.46
198503,1.92,3.07,0.51,3.42,0.64,-1.77,-1.07,-2.09,-0.64,-3.85,-4.44,-3.37,-2.17,-5.19,-6.32,-2.15,17.3,-4.96,-0.04,5.51,4.63,-4.17,-4.01,-1.87,-2.74,-0.76,-0.59,-1.58,0.57,0.34
198504,-1.92,0.67,-7.28,0.57,-0.66,-2.53,0.43,0.64,-3.16,-2.78,-0.64,-3.34,-2.65,-2.15,-3.91,-3.86,-4.25,-2.08,-1.7,2.3,-1.35,-3.1,-4.29,0.57,-0.73,-2.42,-0.1,-1.43,1.49,-1.49
198505,5.93,6.98,-4.91,2.69,4.32,3.05,3.65,2.78,3.16,1.49,4.34,-0.19,0.7,0.23,1.41,3.2,-1.82,-1.29,-2.85,5.27,4.07,1.25,0.77,3.45,4.61,0.85,5.91,1.48,3.44,3.32
198506,1.77,3.35,1.25,3.92,2.02,-0.33,2.65,1.79,-0.67,1.34,-0.03,-0.39,-2.43,0.53,-1.31,-0.22,-2.91,-5.89,-4.51,3.71,2.96,-1.35,-2.33,2.73,1.66,-0.8,3.11,-1.01,3.12,1.57
198507,-1.4,-0.16,2,-1.33,0.1,0.94,1.67,0.85,4,3.46,2.43,4.77,4.56,3.93,2.32,2.82,10.26,5.63,-0.64,-2.75,1.84,3.17,2.74,4,3.56,0.98,0.01,1.67,1.88,3.53
198508,1.58,-0.07,1.77,4.7,-0.47,-1.18,2.1,-1.65,0.51,1.27,-2.04,-2.39,-2.52,-0.08,-0.2,-3.88,7.86,-1.29,-1.07,1.88,0.8,-0.85,-2.33,0.09,-0.92,-2.45,-0.18,-3.94,1.3,-0.07
198509,-1.25,-3.51,-2.3,-7.4,-4.76,-5.35,-4.55,-7.09,-5.34,-1.78,-5.43,-5.31,-4.59,-8.77,-3.78,-4.59,-8.07,-3.8,-6.95,-3.62,-7.06,-7.68,-7.69,-4.26,-7.04,-4.3,-4.53,-6.09,-3.98,-8.11
198510,2.97,-3.22,-0.58,3.28,4.29,2.28,2.22,2.3,2.84,4.64,2.36,-0.16,1.2,1.41,1.28,1.41,-6.92,-2.94,-1.14,4.77,0.09,2.37,-0.23,4.15,2.4,-0.12,3.69,-4.24,4.86,0.29
198511,4.1,3.01,10.08,3.66,5.93,5.57,6.68,5.69,5.95,7.94,6.74,4.34,4.39,3.65,7.7,1.81,2.18,15.59,2.81,4.38,5.43,5.26,5.36,8.61,5.06,7.9,5.54,4.64,6.08,6.51
198512,3.14,9.82,4.52,1.05,6.16,4.34,4.72,4.23,4.73,4.68,3.84,0.39,4.15,1.55,3.7,3.62,-3.13,2.4,-9.33,4.05,0.44,4.31,4.1,6,0.71,3.93,4.95,1.25,3.94,6.98
198601,2.77,-0.8,0.66,6.61,1.93,3.92,5.13,5.3,3.39,6.46,3.96,3.93,1.36,2.86,5.79,0.97,26.62,15.86,-0.69,3.95,2.14,3.78,4.62,2.13,5.52,6.04,2.22,4.35,5.33,5.38
198602,5.07,0.93,5.55,15.64,9.18,8.57,5.39,3.65,7.98,10.52,9.68,9.93,6.44,5.63,13.27,3.93,-4.12,-8.66,-7.39,6.13,5.67,6.2,5.93,7.23,6.63,8.75,6.54,5.5,8.63,7.91
198603,7.17,7.59,7.35,8.96,8.29,6.89,7.05,9.56,7.56,6.3,10.77,7.89,4.18,2.53,7.85,5.23,0.37,4.83,-1.54,4.11,7.62,3.78,2.5,5.66,2.66,3.4,8.06,5.64,4.09,4.02
198604,0.7,0.41,-1.07,1.7,3.11,3.5,1.99,0.87,2.67,2.51,-1.8,-1.68,1.14,1.09,-0.33,-2.14,0.24,-0.12,-1.58,-0.55,1.11,3.63,3.14,-1.46,-0.89,1.12,2.23,6.65,1.77,0.18
198605,4.64,3.82,-3.61,3.77,5.22,3.06,10.32,4.92,2.72,3.11,2.38,1.67,2.68,3.05,0.72,-0.19,5.31,4.2,5.12,3.43,4.8,2.93,2.65,4.53,0.73,3.27,7.89,4.62,3.78,5.13
198606,1.75,6.34,4.42,8.9,0.13,0.42,3.53,2.34,1.04,4.34,-0.92,-0.24,-1,-1.58,-0.04,1.43,-0.72,1.96,0.07,4.88,1.42,0.04,-3.29,0.9,-1.68,3.75,4.09,0.14,2.32,-0.78
198607,-7.09,-4.46,-14.74,-10.65,-6.09,-5.67,-1.75,-8.61,-9.02,-7.07,-8.66,-12.03,-10.07,-10.59,-9.18,-6.84,-4.84,-4.03,-10.18,3.17,-4.32,-8.68,-10.19,-3.9,-7.37,-9.56,-9.01,-9.48,-5.02,-9.76
198608,4.24,2.09,0.26,-0.07,1.12,0.17,-0.11,0.2,4.05,1.34,-0.27,4.19,1.19,-0.54,1.19,-0.78,10.57,8.72,8.31,6.69,-1.62,1.01,1.35,3.41,4.18,1.56,-1.81,1.1,1.95,1.07
198609,-7.58,-5.01,3.57,-9.85,-6.27,-6.67,-7.04,-9.2,-5.65,-4.8,-2.72,-3.07,-3.12,-6.11,-6.83,-3.6,4.07,-7.28,-3.73,-7.1,-6.97,-7.51,-8.04,-6.54,-0.87,-5.74,-7.39,-8.57,-6.79,-6.73
198610,3.6,0.83,-0.58,2.32,4.92,3.8,2.98,3.58,3.14,5.92,2.4,3.71,-0.53,1.24,5.1,2.36,1.14,1.15,-1.04,5.04,5.06,3.04,2.88,3.33,3.48,3.53,3.82,2.35,1.27,4.46
198611,0.58,-1.33,-13.87,-4.48,2.07,0.91,0.78,-1.44,0.04,4.47,-0.28,-2.49,-0.59,-1.51,0.7,-1.25,-1.67,1.65,-3.2,0.31,-1.59,-0.09,0.29,2.23,0.13,-0.26,0.46,-1.2,-1.93,-3.19
198612,-5.64,-3.34,12.66,-9.63,-2.35,-3.54,-1.33,-5.21,-4.29,-0.18,-2.07,-4.01,-2.39,-5.56,-0.73,-3.79,1.09,-0.07,-3.06,-2.9,-3.41,-3.47,-4.5,-1.82,-2.15,-3.55,-5.65,-6.65,-3.08,-4.88
198701,12.23,7.71,18.17,10.15,8.92,10.72,6.44,12.13,15.56,6.54,12.32,12.42,13.91,8.85,13.02,8.63,10.99,2.86,21.1,7.98,13.09,13.31,15.5,16.51,8.66,10.08,6.94,7.27,10.2,12.69
198702,4.69,8.67,17.43,6.58,6.96,10.28,5.98,14.65,9.03,11.1,6.78,7.45,7.68,9.44,6.31,4.52,13.89,4.64,5.6,-0.06,5.56,8.05,11,4.22,5.42,7.32,7.89,7.38,5.2,8.43
198703,3.18,-0.53,-5.68,1.59,7.79,2.8,5.53,3.14,1.4,2.81,5.87,5.9,4.22,1.81,0.9,1.47,20.62,-4.52,15.36,-0.17,6.81,3.27,0.23,3.77,0.44,0.83,2.17,2.8,0.98,7.73
198704,-4.39,1.43,-7.34,-2,-3.35,-3.48,-5.1,-2.49,-0.91,0.19,-4.25,0.22,-1.11,-1.71,0.93,-5.56,9.95,0.89,3.33,-4.38,-2.61,-0.59,-0.76,-2.74,-0.77,-2.08,-4.39,-1.26,-3.28,-3.59
198705,0.08,-0.57,-2.46,-0.53,0.4,-0.56,-3.5,-1.2,0.81,1.41,-0.19,7.28,3.19,1.61,2.25,2.66,0.11,6.34,7.78,-0.94,1.83,0.81,0.12,-1.07,2.5,-2.06,-0.53,-2.12,-1.95,1.19
198706,6.6,2.51,3.24,3.39,4,7.09,2.09,2.06,1.88,2.16,1.72,0.76,5.53,0.91,0.24,3.5,-2.19,1.8,3.42,2.59,5.95,2.67,0.07,6.74,5.03,1.73,5.22,1.49,2.04,0.03
198707,1.47,5.94,6.65,1.31,5.68,2.72,1.2,-0.29,4.62,4.52,3.67,12.65,3.6,2.68,3.84,9.34,15.97,11.42,17.18,-0.44,5.89,2.5,1.81,3.72,3.41,4.01,3.79,3.87,1.09,3.9
198708,2.76,-0.44,6.08,-0.47,4.05,2.51,2.84,-0.08,1.6,-0.23,0.79,-0.06,1.94,-0.56,2.63,0.25,0.53,14.68,-4.79,2.31,1.46,2.69,2.03,4.36,2.89,1.12,2.5,0.36,2.85,2.34
198709,0.23,-1.94,-3,-0.36,-1.71,0.82,-3.62,-2.11,0.57,-0.15,-1.17,1.02,-1.66,-0.67,-1.75,-2.58,0.86,-1.39,-4.25,-2.31,-2.05,0.35,-1.2,2.24,-3.61,-1.18,-4,-3.51,-2.38,-1.53
198710,-26.08,-19.43,-24.66,-31.83,-28.05,-29.97,-29.99,-32.76,-30.73,-31.5,-29.36,-31.64,-31.07,-30.38,-31.87,-33.12,-31.83,-29.05,-25.58,-10.45,-25.03,-30.4,-32.5,-26.42,-29.9,-29.4,-31.41,-25.51,-21.33,-31.65
198711,-4.73,-2.88,-17.53,-7.27,-5.44,-4.6,-7.65,-6.41,-5.64,-10.05,-4.72,-0.13,-5.04,-6.54,-4.35,-3.75,8.62,-4.09,-6.96,-1.57,-6.89,-8.29,-7.03,-5.21,-6.87,-6.3,-7.95,-5.59,-3.43,-5.35
198712,1.72,8.58,22.22,3.21,7.42,3.94,-0.6,1.38,5.74,8.9,3.22,10.6,5.45,2.81,7,2.73,-3.51,6.78,-2.99,1.1,17.95,5.1,5.36,8.7,3.47,2.01,2.13,-1.05,0.34,5.61
198801,5.67,5.87,-2.75,11.64,6.41,7.34,8.44,12.46,7.84,0.76,7.83,8.05,9.39,10.28,7.43,6.55,-5.24,6.95,7.3,8.18,5.23,5.25,7.05,1.58,9.73,7.51,9.5,6.3,9.25,9.13
198802,3.08,8.73,10.53,4.94,10.48,7.42,8.98,7.58,9.08,18.97,7.49,8.67,8.33,4.78,6.85,12.02,1.43,1.17,3.04,2.25,10.02,6.81,7.27,8.19,7.26,5.82,11.86,10.34,3.96,8.72
198803,3.46,3.6,-7.52,1.15,1.01,4.5,1.63,6.14,5.16,7.66,4.23,6.11,7.12,2.41,5.25,3.55,8.86,8.3,5.83,-0.76,2.45,3.34,4.34,2.48,4.47,6.48,3.4,3.79,1.32,4.54
198804,1,0.21,22.14,0.99,1.83,2.44,2.89,1.39,1.67,0.08,0.31,7.69,2.41,1.37,2.19,9.2,-0.74,4.6,3.51,0.33,2.92,0.98,1.49,1.45,1.29,2.21,2.72,-0.75,0.02,0.17
198805,-0.02,-2.91,-5.54,-2.68,-0.37,0.53,-0.64,-2.28,-2.27,-2.56,-0.75,-1.46,-2.08,-1.97,-0.73,-2.18,4.78,-2.67,-1.1,1.89,-3.58,-3.23,-3.34,-2.75,-1.11,-1.01,-2.39,1.2,-1.58,-2.4
198806,3.29,7,1.29,6.7,3.99,3.4,4.72,4.75,7.34,2.62,6.43,7.34,7.04,8.32,6.7,7.72,-1.03,-0.96,-0.22,3.64,9.01,5.67,5.73,7.72,7.42,7.19,5.3,2.48,4.05,4.96
198807,0.46,-0.81,10.79,-0.38,-0.72,0.95,-1.75,-0.1,-3.49,-0.37,2.6,3.37,-1.74,-0.12,-0.24,-1.31,4.45,-2.73,1.42,-0.03,2.09,0.31,-1.73,0.09,0.24,-0.62,1.46,1.27,-0.06,0.88
198808,-3.57,-1.03,-2.34,-3.42,0.08,-2.92,-2.87,-1.61,-3.95,-1.68,-3.46,-4.16,-2.93,-2.13,-3.47,-2.97,-3.74,-5.48,-1.72,-0.19,-3.98,-1.97,-3.45,-1.46,-1.09,-3.59,-1.04,0.79,-1.63,-2.61
198809,1.3,5.86,2.04,0.69,3.96,1.5,4.62,2.11,2.38,4.56,3.63,1.3,2.91,5.25,2.82,0.45,-8.44,0.73,-4.54,2.52,3.97,1.59,1.8,2.88,1.72,3.46,4.18,5.84,1.55,4.39
198810,0.83,-1.27,0.62,-1.77,0.73,-0.61,-0.51,-3.96,0.64,-0.09,-1.83,2.91,-1.89,-4.57,-2.77,-3.01,-0.73,-1.4,-3.02,1.82,-0.46,-2.61,-3.13,-1.11,-0.99,-1.66,-0.11,-1.83,-0.39,-0.66
198811,-4.4,-3.87,-3.38,-5.76,-4,-5.88,-5.01,-6.71,-1.78,-7.24,-5.7,-2.05,-2.97,-2.52,-4.11,-2.41,-1.89,-7.22,-3.42,-0.21,-2.42,-5.33,-5.12,-2.69,-2.31,-4.5,-4.09,-2.55,-2.92,-5.85
198812,1.81,3.91,6.7,2.14,2.54,0.95,1.75,2.85,3.99,9.12,4.15,1.43,4.26,3.35,0.73,-1.01,-1.66,5.12,0.84,1.23,4.95,4.5,3.62,3.59,3.66,3.22,0.83,-1.02,-0.31,1.86
198901,3.84,7.38,1.82,8.42,5.95,8.6,8.21,6.33,5.28,2.6,5.53,10.41,6.95,7,2.93,4.6,1.02,16.26,8.41,3.04,10.85,6.5,7.93,5.11,8.94,4.43,6.19,5.91,5.55,6
198902,-0.79,2.3,34.35,5.87,-0.67,2.59,0.29,-1.03,2.29,2.98,-1.4,0.58,2.7,-0.48,1.9,-1.06,0.36,-4.36,0.06,-0.88,1.24,0.74,-1.47,-2.91,1.23,0.63,0.33,1.14,0.9,-0.28
198903,4.15,0.35,18.45,3.27,0.57,2.43,5.34,2.1,0.61,6.6,-0.01,0.88,3.31,3.52,1.16,0.19,1.31,-0.08,5.74,0.08,4.65,1.45,0.56,2.57,1.22,0.94,2.13,4.12,0.89,-1.49
198904,5.94,5.2,1.96,4.77,5.58,2.96,1.56,4.55,2.77,3.6,3.81,3.44,4.34,3.06,-1.43,2.96,-4.54,3.05,3.56,2.9,8.79,3.5,3.32,5.36,2.28,3.68,4.78,4.81,1.58,4.41
198905,2.26,5.72,0.48,5.87,2.46,0.7,4.73,5.26,0.85,4.17,2.17,0.39,3.57,3.19,3.84,8.37,-10.1,-1.99,1.65,4.72,6.45,3.9,2.3,4.42,1.34,2.12,4.54,6.42,2.34,0.43
198906,0.6,-1.08,4.89,-1.73,0.56,-0.65,-0.77,-5.13,-0.1,0.69,-0.42,-2.38,-2.91,-4.74,-4.43,-3.62,-1.54,3.73,-2.55,2.44,-0.06,-0.55,-2.15,-1.28,1.25,-3.31,-1.82,-0.89,0.17,-1.95
198907,6.26,7.96,10.22,3.08,1.84,3.84,4.39,4.58,3.97,8.16,1.14,2.91,2.88,2.21,2.13,2.16,-1.74,1.66,4.58,4.72,4.24,2.15,0.48,4.55,5.25,-0.12,3.98,2,2.95,7.39
198908,-0.55,-2.92,1.74,-0.42,0.1,0.38,4.04,1.87,5.52,1.87,1.02,4.33,0.65,2.22,5.33,4.19,4.48,5.17,2.99,0.42,3.66,1.09,1.1,4.02,5.8,1.3,1.99,2.84,3.1,0.25
198909,-0.96,0.75,-0.94,-0.9,-1.42,-0.4,-1.06,2.84,-1.64,0.59,-0.76,-1.17,2.77,-1.53,-4.28,0.71,0.38,-2.61,2.02,0.29,0.98,1.36,-0.04,-1.38,-2.4,0.34,-1.38,-3.95,0.6,0.4
198910,-5.15,-6.62,-6.57,-6.48,-7.03,-6.5,-6.57,-4.63,-7.58,-7.99,-6.36,-6.74,-6.16,-7.55,-8.21,-8.54,0.76,-4.08,-3.18,-0.17,-6.5,-2.09,-5.07,-3.4,-8.88,-7.22,-6.7,-5.11,-5.42,-5.46
198911,0.06,3.81,2.5,-2.07,0.13,-1.31,-4.05,0.71,1.99,-1.74,-0.48,-1.26,-2.07,-2.02,-0.36,-4.01,13.56,4.53,3.45,2.96,-0.03,-0.13,-4.04,0.08,-0.38,-2.15,-2.87,-2.05,-1.57,-5.43
198912,-0.75,3.26,2.12,-2.1,-1.97,-2.29,-4.56,-1.92,-0.17,-2.5,-4.38,-0.15,-0.79,-0.97,-3.33,-3.78,-6.98,-3.59,5.77,4.38,0.32,0.48,-2.45,1.15,1.86,0.71,-2.14,-0.08,-4.76,0.11
199001,-2.07,2.21,-9.61,-6.13,-8.89,-6.84,-7.3,-5.47,-3.44,-10.21,-1.57,-5.79,-3.98,-3.2,-4.5,-5.35,4.31,-5.92,-0.73,-4.92,-10.19,-6.29,-5.34,-8.6,-7.97,-2.13,-7.33,-9.65,-5.37,-6.17
199002,1.99,3.53,-2.34,2.61,0.09,-0.35,-0.81,1.57,4.14,1.11,2.16,2.67,3.03,1.25,0.84,2.04,0.14,3.54,5.17,1.1,0.96,2.66,3.49,4.93,4.07,2.66,1.83,6.37,0.54,-0.01
199003,3.23,3.85,5.61,4.51,3.24,1.07,5.58,4.47,4.38,-0.02,2.04,7.65,3.89,7.36,1.5,6.14,-4.37,5.56,5.09,-0.15,1.17,3.1,4.18,1.26,2.95,4.57,4.09,2.75,-0.99,3.5
199004,0.1,0.63,-0.08,-2.43,-2.68,-5.28,-3.07,-0.86,-3.13,0.65,-3.46,-7.1,0.89,-1.67,-0.28,-1.31,-5.02,-5.51,-4.58,-4.65,-2.99,-1.35,-1.59,-4.85,-3.31,-2.22,-3.64,-1.99,-4.56,3.85
199005,2.99,8.54,1.77,3.87,4.22,2.39,3.16,8.16,5.49,1.61,3.71,4.04,8.15,4.8,1.8,3.02,0.72,13.65,3.95,3.8,8.74,6.41,7.2,2.78,4.68,5.1,6.46,4.59,1.23,5.74
199006,2.55,2.89,5.97,-0.4,0.41,1.77,-1.45,4.67,-0.75,-1.72,-0.82,0.59,-0.97,-2.36,-0.42,-2.49,-2.79,-4.35,0.76,0.32,0.56,3,1,-0.73,-2.44,0.73,-0.07,2.51,-1.57,1.97
199007,-4.22,-2.66,1.86,-5.59,-2.94,-5.95,-5.98,-0.5,1.03,-2.97,-2.84,-0.28,-3.6,-1.6,-0.65,0.05,8.22,-9.84,4.73,0.41,-6.46,-4.67,-5.12,-2.2,-1.88,-5.08,-4.23,-0.47,-4.45,-4.14
199008,-11.78,-7.92,-6.42,-16.29,-10.05,-12.7,-11.54,-10.35,-12.63,-12.76,-12.78,-13.34,-13.65,-16.4,-15.6,-11.22,-8.13,-12.46,3.81,-5.09,-16.1,-14.11,-14.14,-11.74,-14.8,-14.4,-15.06,-12.01,-9.96,-13.51
199009,-8.39,-8.72,-3.2,-9.54,-5.13,-10.91,-12.23,-8.27,-6.32,-12.01,-6.84,-7.89,-6.16,-7.21,-9.83,-8.62,-6.12,-0.36,0.64,0.72,-8.6,-7.5,-9.81,-9.23,-9.61,-9.38,-12.49,-10.75,-9.19,-10.6
199010,-1.91,-0.84,1.6,-5.16,-4.94,-5.18,-11.06,-4.05,-2.52,-8.61,-9.36,-9.74,-7.77,-3.65,-10.65,-5.76,-14.88,-9.93,-10.49,2.37,-7.62,-5.09,-5.11,-4.33,-2.89,-7.67,-7.67,-7.85,-7.28,-5.15
199011,1.55,4.31,-12.53,2.35,4.54,2.15,4.14,6.78,4.51,4.93,0.07,1.89,4.91,3.16,4.53,5.45,-1.79,-4.52,-1.3,3.57,6.55,6.35,3.22,5.63,0.2,4.92,6.93,1.04,4.48,0.11
199012,0.48,4.06,16.84,-2.89,4.7,-2.56,-1.91,3.5,3.84,2.39,-1.84,1.31,-0.41,1.18,-1.54,0.31,1.83,-4.24,-7.04,0.75,2.82,0.53,-1,3.93,0.68,-0.43,-1.89,-0.48,-0.84,-0.64
199101,9.16,-6.18,1.51,5.38,3.52,7.97,11.04,13.57,6.53,14.68,10.39,10.59,11.51,4.8,9.81,8.33,8,-6.62,-1.61,-0.47,5.64,10.31,16.94,5.25,10.43,10.27,11.03,8.8,6.84,9.12
199102,9.45,8.82,8.75,16.45,8.58,11.95,15.52,21.35,10.04,10.84,15.39,14.32,12.58,13.66,10.36,13.11,13.69,9.31,10.15,5.54,13.3,14.4,14.68,9.34,12.99,11.18,15.15,15.39,14.39,13.83
